Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
81_14_FITC.tif	0270868a-1959-412d-99b0-6411bfe2be4a	Cell		Positive	Annotation	Polygon	425.36	427.95	6.6268	12.8004	0.5082	5.6821	1.5443	NaN	1.3889	50	1.6262	5	0	5	61.0556	2198	13.8295	85	35	50	1.7222	62	2.1727	8	0	8	90.4972	47.7251	0.4993	22.043	5.1242	NaN	1.0091	2.1973	17	0	30.1758	21.9252	95	3	0.8219	2.149	17	0	0.9751	2.2398	17	0	27.4104	20.3446	95	3	0.7413	2.1311	17	0	0.0728	3	1047.0131	975.1127	1620.1373	545.7893	68592.5938	81023.9922
81_14_FITC.tif	4be9df26-5c5a-43b8-b838-7ff6c3aa823c	Cell		Positive	Annotation	Polygon	367.07	971.19	6.8339	16.5537	0.3134	8.0267	1.3422	NaN	10.6154	414	8.7136	30	0	30	68.3846	2667	20.3853	104	30	74	8	312	8.7027	27	0	27	94.4318	52.6917	0.4274	25.0408	4.836	NaN	4.5317	4.793	30	0	27.3676	15.6225	104	7	0.9584	3.4629	27	0	3.9641	3.7972	18	0	23.5407	7.5493	61	7	0.3014	1.0684	8	0	0.0736	4	698.1792	702.6606	931.0029	456.3927	70567.5391	114024.4297
81_14_FITC.tif	663e2a2e-1989-4ac8-9b3f-b1b613c27376	Cell		Positive	Annotation	Polygon	528.26	1397.5	17.1883	27.0729	0.2947	12.6723	2.2709	NaN	5.3068	467	5.9738	24	0	24	85.7841	7549	22.5656	126	30	96	5.3977	475	6.1411	24	0	24	126.3233	62.3943	0.4078	30.0044	5.5914	NaN	2.2328	3.6853	24	0	34.1934	25.3745	126	2	1.0164	3.0432	24	0	1.7146	2.8374	14	0	25.4962	11.9266	80	2	0.2778	0.8593	5	0	0.136	5	665.8835	657.8165	975.1127	456.3927	52615.8164	81023.9922
81_14_FITC.tif	3898e53e-df84-4a02-b77b-fc47a1c5c10c	Cell		Positive	Annotation	Polygon	260.25	1823.6	9.526	20.246	0.292	9.7639	1.296	NaN	10.1176	516	9.2556	30	0	30	79.7843	4069	25.4961	117	32	85	10.0392	512	9.3187	30	0	30	103.5437	54.824	0.4329	26.0617	5.121	NaN	1.8563	4.3247	30	0	21.8982	24.3722	117	1	1.1517	4.2286	30	0	0.92	1.6301	7	0	15.3378	12.8587	73	1	0.1444	0.503	4	0	0.0946	3	565.3855	569.2792	859.532	267.3453	90600.3672	114024.4297
81_14_FITC.tif	7c0e658d-a01f-4d56-b986-8fcb15199a5f	Cell		Positive	Annotation	Polygon	519.46	1889	16.3599	26.6855	0.2887	12.987	1.6263	NaN	22.3133	1852	23.8209	84	0	84	153.3976	12732	43.3792	222	68	154	21.4458	1780	24.281	84	0	84	119.6965	62.3831	0.3865	30.0022	4.9701	NaN	4.3834	11.8169	84	0	45.057	49.8887	222	2	3.1468	11.8296	84	0	1.3831	2.4754	13	0	26.9274	17.2337	103	2	0.0847	0.4414	5	0	0.1364	7	481.5515	491.5681	931.0029	267.3453	42898.8672	114024.4297
81_14_FITC.tif	8153e2b1-cf74-4a54-9317-2d50680fac49	Cell		Positive	Annotation	Polygon	760.79	2012.8	7.041	13.66	0.4742	6.0981	1.2951	NaN	19.5676	724	11.4493	46	0	46	75.6487	2799	13.5323	103	24	79	19.4865	721	11.3935	46	0	46	88.2192	47.9591	0.482	22.0408	4.763	NaN	2.5035	6.3974	46	0	11.089	20.5392	103	0	1.8525	6.3869	46	0	0.8846	1.5377	7	0	4.9641	3.3153	24	0	0.1795	0.5255	3	0	0.076	4	768.1558	629.1738	1620.1373	194.1384	56477.1562	81023.9922
81_14_FITC.tif	6bdef240-18c0-4fff-96c9-cc4320eeb786	Cell		Positive	Annotation	Polygon	614.95	2141	4.1417	10.8643	0.441	5.1236	1.1121	NaN	115.3043	2652	36.4123	167	42	125	62.2174	1431	20.1922	101	34	67	16.4783	379	15.3026	50	0	50	75.5869	46.1492	0.446	22.0031	4.5559	NaN	19.2541	31.7364	167	0	17.8661	13.8687	101	2	1.2322	5.507	50	0	12.8134	18.0998	114	0	14.8921	6.1556	40	2	0.2099	0.789	5	0	0.0549	5	358.4483	269.5192	748.5276	138.2039	27592.6895	59769.4258
81_14_FITC.tif	0432132f-ecfc-4880-9830-1fc91cfca9dd	Cell		Positive	Annotation	Polygon	550.44	2263.1	9.3189	20.4503	0.28	9.1986	1.5637	NaN	5.0816	249	6.0098	27	0	27	76.6531	3756	18.7789	112	44	68	3.4898	171	5.792	27	0	27	107.0642	54.6826	0.4499	26.0311	5.648	NaN	2.7413	3.6297	27	0	40.4749	17.7162	112	14	0.7664	2.4363	27	0	2.4968	3.1963	17	0	36.6951	12.6174	86	14	0.4819	1.5029	13	0	0.0874	6	267.0994	299.2136	375.4648	138.2039	9290.001	14988.9883
81_14_FITC.tif	78667d8d-973c-47ad-922f-bfb332e6ebd7	Cell		Positive	Annotation	Polygon	396.16	2376	7.041	13.5	0.4855	6.0296	1.2425	NaN	15.1111	544	8.3863	30	0	30	63.5278	2287	8.7128	81	48	33	15.0833	543	8.4325	29	0	29	85.7342	47.6797	0.4739	22.0441	4.5559	NaN	2.5337	4.9385	30	0	9.7356	17.0307	81	0	1.6755	4.8998	29	0	1.3421	1.9394	9	0	4.6395	3.1133	21	0	0.4053	1.0139	6	0	0.0685	4	338.1022	342.5283	569.2792	98.0731	32170.6191	67176.3125
81_14_FITC.tif	edaec8d1-8a13-4f02-8e8b-1cd1adffc837	Cell		Positive	Annotation	Polygon	483.39	2421.8	8.0764	19.7866	0.2592	9.5481	1.343	NaN	12.6818	558	4.8741	22	1	21	71.5227	3147	15.7915	99	44	55	5.9091	260	6.0878	20	0	20	99.609	54.8166	0.4166	26.0351	4.8996	NaN	7.195	5.7171	28	0	34.8714	15.9232	99	9	0.8527	2.5884	20	0	6.6438	5.5048	28	0	31.1895	10.2809	65	9	0.3447	0.9458	6	0	0.0802	5	208.2672	119.1069	533.4164	98.0731	10099.1963	24000.334
