Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
55_12_FITC.tif	610bde73-0dc7-4dbf-acbb-e85253f8bdeb	Cell		Positive	Annotation	Polygon	348.54	432.8	15.5316	25.8252	0.2926	10.4716	3.2951	NaN	37.8875	3031	14.5271	58	3	55	230.4625	18437	14.1035	249	193	56	45.9625	3677	18.8219	79	4	75	80.7641	44.8113	0.5054	19.4277	5.6749	NaN	10.1969	17.546	58	0	119.5729	83.372	249	10	12.6113	21.4151	79	0	3.074	9.2061	45	0	91.0482	68.5886	236	10	4.0322	11.2157	66	0	0.1929	8	148.702	111.9973	567.2849	6.2806	1588.4261	11669.4463
55_12_FITC.tif	37e958e2-6f05-4549-8ea1-dd7066d384bf	Cell		Positive	Annotation	Polygon	345.61	448.03	24.4363	43.0047	0.166	18.9944	3.0706	NaN	31.4333	3772	14.2509	55	1	54	224.1833	26902	13.6505	244	191	53	36.475	4377	15.4897	65	1	64	104.9933	70.3961	0.2662	33.3155	4.9872	NaN	10.3215	16.2824	55	0	124.0809	83.4032	244	7	12.3116	19.107	65	0	3.7752	10.1685	44	0	93.0413	70.5694	236	7	4.8191	12.9154	64	0	0.2287	4	46.0576	7.932	165.0214	3.3452	82.0545	273.5462
55_12_FITC.tif	528f0bb2-6acb-4de8-9472-0679695b3718	Cell		Positive	Annotation	Polygon	347.45	442.29	6.6268	12.4575	0.5366	5.8202	1.5386	NaN	62.2	2177	16.0583	86	34	52	232.0857	8123	2.331	235	227	8	67.4	2359	22.7068	105	36	69	12.4252	16.2982	0.5878	7.4603	2.2231	NaN	52.5156	16.8023	86	22	230.4844	3.5679	235	215	59.9219	21.2404	105	24	40.8276	7.96	55	22	228.5517	3.8692	232	215	50.8966	15.3212	84	24	0.4893	3	5.8062	6.2806	6.3364	4.8017	5.9701	8.1856
55_12_FITC.tif	66dada10-7479-42be-a59e-71bfa153c576	Cell		Positive	Annotation	Polygon	350.01	451.03	7.2481	15.3257	0.3878	7.2383	1.3955	NaN	21.35	854	18.996	61	0	61	213.125	8525	20.6785	246	181	65	24.8	992	22.815	70	0	70	46.3876	37.7226	0.4096	17.7581	3.3529	NaN	4.7181	11.6706	61	0	130.1586	56.2561	246	41	5.7533	13.9186	70	0	1.1604	4.1975	29	0	112.4118	44.2575	222	41	1.6791	5.6162	39	0	0.158	6	126.8048	57.6032	471.3327	3.3452	3742.792	15326.7256
55_12_FITC.tif	0f7ed5a9-34f9-4998-9776-e6a69c3b7d66	Cell		Positive	Annotation	Polygon	298.1	604.84	4.763	10.0134	0.5969	4.4485	1.3725	NaN	3.28	82	2.7767	9	0	9	71.76	1794	7.1547	84	59	25	3.04	76	2.7459	9	0	9	79.7286	45.0379	0.4939	21.0318	4.7608	NaN	1.8779	2.8382	12	0	38.8883	15.9083	84	6	0.6753	1.7248	11	0	1.7806	2.8204	12	0	36.6056	13.6676	75	6	0.5111	1.5039	11	0	0.0563	7	382.6863	322.2197	1053.5735	164.6081	23168.5371	116778.0234
55_12_FITC.tif	e6e56661-49ea-4135-b701-a16ae6b5bea9	Cell		Positive	Annotation	Polygon	368.29	919.19	3.1063	11.3852	0.3011	5.5615	0.7846	NaN	5.4118	92	5.6796	16	0	16	82.0588	1395	8.2422	94	71	23	4.8235	82	5.8655	16	0	16	72.0664	46.2275	0.4238	22.0069	4.1417	NaN	2.4114	3.3432	19	0	49.9914	15.0956	94	18	1.1914	2.7042	16	0	2.2583	3.1161	19	0	48.3544	13.451	89	18	1.006	2.3063	13	0	0.0402	7	341.9279	322.2197	745.5568	30.0804	17072.4785	41866.3281
55_12_FITC.tif	41f00873-7a76-422a-ae5d-7aba2740ccd7	Cell		Positive	Annotation	Polygon	63.76	925.95	18.0166	22.8169	0.4349	10.1991	3.0564	NaN	13.5275	1231	7.897	30	0	30	94.7802	8625	10.5901	113	67	46	2.989	272	4.0401	18	0	18	106.4429	56.9898	0.4118	27.0074	5.3611	NaN	22.1038	15.8532	63	0	59.9596	22.4487	113	10	0.8269	2.253	18	0	23.9231	16.5133	63	0	52.5734	16.5842	96	10	0.3683	1.2322	10	0	0.1696	4	608.2386	482.7835	1463.6855	3.702	4651.689	11669.4463
55_12_FITC.tif	aae52c67-7967-4448-95e2-9a2933c18775	Cell		Positive	Annotation	Polygon	67.3	930.9	3.5205	10.0305	0.4397	4.5136	1.1141	NaN	8.3333	175	7.761	23	0	23	85.1905	1789	11.7585	106	64	42	5.3333	112	6.6658	23	0	23	47.6301	41.5591	0.3465	19.7764	3.1964	NaN	10.103	11.5156	44	0	49.6352	20.8289	106	13	0.7339	2.5793	23	0	10.2783	11.8219	44	0	46.1132	18.0454	81	13	0.2783	0.8885	7	0	0.0761	4	654.6124	577.041	1460.6655	3.702	51481.6953	116778.0234
55_12_FITC.tif	5702e68e-140a-432f-b0ba-71640c5d2286	Cell		Positive	Annotation	Polygon	388.84	941.37	9.3189	17.9965	0.3616	8.6298	1.4639	NaN	16.875	810	15.8646	51	0	51	119.0208	5713	31.289	172	70	102	16.0833	772	16.2688	50	0	50	97.9523	52.8552	0.4406	25.0222	4.9701	NaN	5.0803	7.5844	51	0	46.6406	29.4618	172	12	2.1015	7.0643	50	0	3.7482	4.3138	20	0	38.4659	14.0597	99	12	0.5224	1.259	9	0	0.0933	4	138.9692	146.2479	233.3005	30.0804	4972.6519	10469.2627
55_12_FITC.tif	df0b94a6-e045-4b81-95cc-f79653026153	Cell		Positive	Annotation	Polygon	419.08	519.52	4.5559	12.8581	0.3463	6.2357	1.081	NaN	8.2692	215	8.4596	27	0	27	94.5385	2458	15.6288	118	62	56	7.8462	204	8.4933	27	0	27	53.2215	43.1075	0.3599	20.9054	3.7718	NaN	1.6178	3.9124	27	0	44.4286	24.4768	118	7	1.5792	3.9094	27	0	0.8755	1.9491	12	0	38.8369	18.0867	82	7	0.8798	2.0809	13	0	0.0843	4	109.9012	97.6687	240.5546	3.7128	2578.459	8452.3613
