Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
43_6_merge.tif	7d1964b3-7eeb-4825-8a6d-98fe0b19ad34	Cell		Positive	Annotation	Polygon	758.31	836.19	276	71.8956	0.671	29.1023	14.7519	0.8818	100.3972	28312	16.1132	133	0	133	45.1631	12736	15.5621	78	13	65	657	99.1757	0.8394	38.939	23.5512	0.8059	43.8197	50.8069	133	0	38.3212	14.5566	78	7	1.6111	11.748	91	0	33.2169	11.3465	73	7	0.4313	2	1694.9526	1694.9526	1712.0626	1677.8427	979686.0625	979686.0625
43_6_merge.tif	798a0d81-9f01-4edc-b9c6-ca27062a8e71	Cell		Positive	Annotation	Polygon	2433	942.98	44	25.0124	0.8838	9.132	6.3849	0.7633	68.1489	3203	40.4872	100	0	100	88.8085	4174	31.192	132	27	105	215	53.0894	0.9586	18.3885	15	0.5357	14.8977	33.9025	100	0	61.6837	32.7015	132	4	0	0	0	0	54.0952	28.9371	119	4	0.2058	5	877.7972	530.0859	1677.8427	416.8983	334822.5625	979686.0625
43_6_merge.tif	0efe52d8-95c7-45a6-a9d5-a55f31ea99c7	Cell		Positive	Annotation	Polygon	2834.5	1055.2	74	34.6232	0.7757	13.333	8.0438	0.8085	87.6133	6571	21.7137	110	0	110	141	10575	26.0249	179	76	103	293	62.849	0.9321	22.7044	17.2742	0.6482	23.089	40.1694	110	0	121.3459	27.132	179	65	0.788	8.1894	86	0	114.553	24.0672	169	65	0.2513	3	329.1782	300.6742	416.8983	269.9621	45546.5234	55928.0664
43_6_merge.tif	9087488d-4237-4b10-9204-6d4db6f345a1	Cell		Positive	Annotation	Polygon	3067.2	1244.9	98	41.8806	0.7021	16.5671	9.0011	0.8211	95.875	9971	26.2448	127	0	127	76.1827	7923	20.6665	140	47	93	354	70.8496	0.8862	26.0219	17.648	0.7407	28.6525	46.1273	127	0	75.0452	24.3006	147	28	0.688	7.6771	87	0	74.572	25.6851	147	28	0.2877	5	455.5865	300.6742	749.6475	286.7616	70930.5859	153303.8281
43_6_merge.tif	986bbf8d-0f4a-4b9e-a5b9-a88dbf71d5ee	Cell		Positive	Annotation	Polygon	2790.7	1321.6	39	24.6355	0.8075	9.3182	5.5409	0.8163	45.1395	1941	44.6769	96	0	96	17.5581	755	8.0838	33	6	27	215	53.203	0.9545	18.3312	14.5536	0.613	11.9401	30.4982	96	0	19.8848	7.3542	34	5	3.7356	18.3053	96	0	20.4598	7.0699	34	5	0.1827	4	273.5447	278.3618	521.1348	16.3202	24178.7734	55928.0664
43_6_merge.tif	299ab327-ffa2-42c1-912c-aa18388e110f	Cell		Positive	Annotation	Polygon	2787	1337.3	11	14.9809	0.6159	6.2027	2.7236	0.9272	31.2857	438	43.588	92	0	92	22.7143	318	4.3222	30	17	13	141	42.7261	0.9706	15.2075	11.5803	0.6508	9.9085	27.9158	92	0	21.1549	6.4975	36	5	7.5703	24.7958	92	0	20.9844	6.6829	36	5	0.0855	5	525.1683	530.0859	1132.361	16.3202	152791.6094	365028.4688
43_6_merge.tif	d5eafc85-df48-4d49-b332-ba9c7f69b498	Cell		Positive	Annotation	Polygon	1933.3	2081	72	39.4562	0.5812	17.2282	5.8794	0.9501	53.6184	4075	46.2206	107	0	107	68.2895	5190	13.7228	95	33	62	310	67.7639	0.8483	26.241	14.7189	0.8414	13.3365	32.6052	107	0	57.4679	19.4134	106	16	0.3644	5.5981	86	0	53.9831	19.7128	106	16	0.24	6	1387.2635	1373.2689	1712.0626	1132.361	389969.8125	979686.0625
43_6_merge.tif	646fba13-e1de-4264-a9a1-ed74ec0f6db9	Cell		Positive	Annotation	Polygon	3602.6	1769.7	76	34.1242	0.8202	11.8122	9.6334	0.6275	71.0506	5613	37.5936	99	0	99	110.7595	8750	8.7269	136	95	41	288	62.1352	0.9374	21.0866	18	0.4118	19.7509	37.4662	99	0	112.8635	11.5839	141	88	0.8131	8.3914	88	0	113.6402	12.4023	141	88	0.2568	3	602.1508	577.4489	749.6475	479.356	137600.2969	153303.8281
43_6_merge.tif	64861c8c-8cfb-465c-8b58-e4cd77f6c9a9	Cell		Positive	Annotation	Polygon	3137.8	1886.8	60	34.1893	0.645	14.6987	5.0506	0.9412	52.9538	3442	46.6015	105	0	105	76.3077	4960	23.1705	136	39	97	273	62.2451	0.8854	23.5508	13.8762	0.8037	12.426	31.7649	105	0	77.4874	33.0039	176	33	0	0	0	0	77.8491	35.5163	176	33	0.2247	6	679.4654	597.19	1219.9701	479.356	174251.9844	365028.4688
43_6_merge.tif	e170b07e-ca98-4302-8345-a07f650969f4	Cell		Positive	Annotation	Polygon	3461.8	2329.9	34	20.5124	1	7.3873	5.6569	0.6202	53.6111	1930	48.865	106	0	106	65.3611	2353	7.2983	84	52	32	185	48.5849	0.9849	16.6377	14	0.5405	10.3763	30.0464	106	0	61.7204	10.3248	89	39	0	0	0	0	60.8467	10.7646	89	39	0.1637	4	304.4776	298.4676	577.4489	43.5261	44753.0312	121896.7578
