Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
60_18_merge.tif	04a9652a-61d2-4c52-97ab-114d78342594	Cell		Positive	Annotation	Polygon	1160.6	506.18	69	37.4412	0.6185	13.115	9.7866	0.6957	59.8649	4430	34.4568	110	0	110	77.4324	5730	29.6034	143	31	112	301	65.8018	0.8736	22.2229	18.7071	0.5483	14.6689	30.8726	110	0	71.2914	22.3329	143	30	0	0	0	0	69.2982	19.0589	125	30	0.2392	2	87.059	87.059	122.7002	51.4178	3116.3628	3116.3628
60_18_merge.tif	1cbe72bb-c08c-44bb-9225-81480c0dc34b	Cell		Positive	Annotation	Polygon	1038.6	518.42	49	26.6907	0.8643	10.4945	6.3499	0.7597	95.9455	5277	32.7857	158	0	158	32.9273	1811	8.9688	54	20	34	231	54.683	0.9708	19.729	14.9953	0.6294	22.6481	43.788	158	0	24.0687	7.4962	54	13	0	0	0	0	21.3315	4.1466	34	13	0.2123	5	195.0445	125.4724	407.0677	121.3053	7482.2065	12005.6865
60_18_merge.tif	7c043133-1a9e-4a7d-b07e-4acaab210233	Cell		Positive	Annotation	Polygon	1157.9	557.03	51	26.8645	0.888	10.2935	6.6357	0.7785	105.2778	5685	32.7894	158	0	158	75.1852	4060	15.3415	96	45	51	233	55.1033	0.9643	19.691	15	0.634	24.2949	47.1219	158	0	74.3376	17.6278	118	25	0	0	0	0	74.0833	18.2897	118	25	0.2155	4	108.6488	122.023	139.1314	51.4178	4305.0991	8659.8809
60_18_merge.tif	1401a47e-8774-4e39-a388-a2d396e86e59	Cell		Positive	Annotation	Polygon	936.61	584.43	41	24.1712	0.8819	9.2023	5.6568	0.7877	96.4222	4339	29.7814	145	0	145	75.3333	3390	16.0779	108	48	60	209	52.0822	0.9682	18.3836	14.1421	0.5986	20.564	41.8713	145	0	52.4882	20.2605	108	21	0	0	0	0	46.2952	16.5102	102	21	0.1918	6	211.2708	216.6475	291.1527	121.3053	12461.3643	30523.1328
60_18_merge.tif	fb137365-78e0-436c-9166-a57f99f5c1a7	Cell		Positive	Annotation	Polygon	653.01	648.11	58	34.2568	0.6211	15.0392	5.607	0.9333	64.8095	4083	28.3281	98	0	98	44.6032	2810	13.323	80	19	61	276	62.9575	0.875	24.1329	14.1422	0.8188	14.6344	30.2638	98	0	42.5197	24.379	108	9	0	0	0	0	41.912	26.7519	108	9	0.2226	4	270.6741	293.0829	407.0677	89.4628	16506.9277	30523.1328
60_18_merge.tif	2001c6ee-81f1-4cc0-8100-fd3898d527ef	Cell		Positive	Annotation	Polygon	1151.9	675.94	36	23.6607	0.8081	9.5301	5.269	0.8288	47.8974	1868	39.7623	102	0	102	52.8462	2061	8.4153	68	33	35	212	52.7924	0.9559	19.1149	14.1421	0.6885	11.9858	28.4199	102	0	53.0047	20.3864	107	18	3.8902	16.8283	95	0	53.0405	22.2304	107	18	0.1642	2	72.8765	72.8765	118.5736	27.1795	1139.053	1139.053
60_18_merge.tif	096f13f0-b258-4139-8afe-29a38f56ed5a	Cell		Positive	Annotation	Polygon	1131.7	694.11	47	26.8414	0.8198	10.4965	6.6225	0.7494	57.8	2890	45.2693	130	0	130	48.16	2408	10.8559	90	34	56	227	54.6088	0.9566	19.5922	15.3773	0.631	12.6201	31.8292	130	0	56.6376	18.213	104	25	0	0	0	0	59.0056	19.1474	104	25	0.2058	5	140.3002	139.1314	223.7068	27.1795	8215.9824	12005.6865
60_18_merge.tif	fe3744e9-34a0-4c0a-bf59-d1978caf556b	Cell		Positive	Annotation	Polygon	622.75	732	88	43.2346	0.5916	18.5946	7.0632	0.9377	41.6559	3874	28.9263	65	0	65	83.4946	7765	58.1868	198	21	177	345	71.0595	0.8586	27.5619	16.2019	0.8262	11.1643	23.7462	65	0	82.7695	56.6629	199	17	0	0	0	0	82.5039	56.2091	199	17	0.2539	2	188.8105	188.8105	288.1582	89.4628	12850.7549	12850.7549
60_18_merge.tif	e8ae0e93-6a03-4af7-b470-50a02f864c3d	Cell		Positive	Annotation	Polygon	1036.2	753.42	39	22.684	0.9524	8.6899	5.7275	0.7264	46.825	1873	46.7129	122	0	122	66	2640	13.8064	94	44	50	195	50.2035	0.9722	17.3591	14	0.5646	9.5561	28.185	122	0	63.6786	13.9576	96	36	0	0	0	0	63.0833	13.9778	96	36	0.1854	3	125.3955	112.8065	196.1423	67.2376	8824.6211	11059.3096
60_18_merge.tif	fd59a40b-ccff-4a75-8687-f64a9b0b0bd0	Cell		Positive	Annotation	Polygon	980.12	789.26	112	43.903	0.7302	17.94	8.8138	0.8953	87.0174	10007	21.1345	139	60	79	46.6261	5362	11.3303	73	28	45	336	68.4287	0.9017	25.377	17.5068	0.7322	30.273	43.1496	139	0	50.0119	20.9949	105	21	0.8784	7.5405	71	0	51.7658	24.3901	105	21	0.3234	5	84.7655	67.2376	209.5882	18.3746	3181.0984	8443.2266
