Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
81_13_FITC.tif	3c8c4d93-9cee-4ccc-8a53-bd9d74f685f3	Cell		Positive	Annotation	Polygon	502.17	788.69	5.7984	13.8671	0.3789	6.6184	1.1003	NaN	26.2333	787	24.898	80	0	80	104.4667	3134	31.2859	161	63	98	25.6333	769	25.18	80	0	80	83.2491	48.5349	0.4441	23.0148	4.5441	NaN	3.397	9.5821	80	0	22.2208	27.8442	161	0	2.0571	9.5401	80	0	1.5603	2.336	12	0	15.6059	13.1199	64	0	0.1609	0.704	5	0	0.0648	4	307.0598	199.7444	691.7733	136.9771	21932.4473	43289.5898
81_13_FITC.tif	b13563ef-1557-495f-89c6-1be8fe4756d2	Cell		Positive	Annotation	Polygon	538.84	920.46	5.1772	13.4668	0.3587	6.5431	0.9364	NaN	13.0385	339	13.6689	40	0	40	60.3077	1568	19.8005	97	36	61	11.7308	305	13.2742	40	0	40	78.4861	48.2919	0.4229	23.0065	4.3488	NaN	1.8026	4.9467	40	0	15.8816	14.2695	97	1	1.0842	4.5451	40	0	0.9774	1.749	10	0	12.6186	5.8994	35	1	0.3023	0.8593	5	0	0.0575	5	514.1729	569.3705	923.0348	52.5512	28272.2324	57946.7812
81_13_FITC.tif	5ba3a188-067a-4c81-a892-66a025f61386	Cell		Positive	Annotation	Polygon	590.58	929.76	5.5914	10.3884	0.6511	4.4455	1.5495	NaN	8.3667	251	6.2779	24	0	24	73.5333	2206	15.6926	101	38	63	7.4667	224	6.6785	24	0	24	85.1129	45.6977	0.5122	21.0528	4.9695	NaN	3.3455	3.8226	24	0	33.5085	15.345	101	6	0.7883	2.717	24	0	2.9501	3.2574	15	0	30.357	9.9416	68	6	0.2625	0.8732	6	0	0.0636	3	377.3624	166.7776	912.7584	52.5512	13440.1738	23642.9414
81_13_FITC.tif	38cc824f-64dc-4ddf-8a00-0a322d5c7db3	Cell		Positive	Annotation	Polygon	349.56	964.25	7.2481	15.5554	0.3764	7.5562	1.5032	NaN	24.0256	937	23.5534	72	0	72	125.1282	4880	35.8998	185	65	120	24.8205	968	23.6197	73	0	73	88.6334	50.3732	0.4389	24.0069	4.9694	NaN	3.1772	9.8254	72	0	35.7483	33.6166	185	4	2.4965	10.0179	73	0	1.0923	2.0222	14	0	26.8103	15.377	96	4	0.2641	0.9803	8	0	0.0769	3	375.3383	382.1613	511.1424	232.7111	40141.0547	43289.5898
81_13_FITC.tif	f895d501-2eb6-465a-a14b-0cc0cd173bb3	Cell		Positive	Annotation	Polygon	240.81	1330.6	5.1772	12.662	0.4058	6.0781	1.2675	NaN	10.3333	310	9.3342	32	0	32	62.3	1869	19.2267	98	30	68	10.2667	308	9.195	32	0	32	84.2846	48.2614	0.4547	23.0126	4.945	NaN	2.3775	4.1613	32	0	14.9534	16.1718	98	0	1.0613	3.7098	32	0	1.746	2.5605	12	0	11.1958	7.8334	44	0	0.3307	1.0373	7	0	0.0681	3	246.7326	213.8746	382.1613	144.1618	24927.25	36992.5156
81_13_FITC.tif	efeac2b4-fc6e-479a-b98a-3fbbc4cedc6d	Cell		Positive	Annotation	Polygon	220.09	1473	7.8693	16.9094	0.3459	7.8595	1.324	NaN	23.2857	978	24.734	76	0	76	108.1429	4542	37.23	174	43	131	23.0238	967	24.7569	76	0	76	95.8815	52.749	0.433	25.0097	4.763	NaN	4.5011	9.9444	76	0	24.9719	30.768	174	1	2.3801	9.892	76	0	2.6271	3.2021	12	0	16.6746	12.0533	76	1	0.3207	0.9682	6	0	0.0812	3	243.1728	180.3592	404.9973	144.1618	21424.1309	29986.2793
81_13_FITC.tif	6ebab99c-d9bc-4cd6-b8b9-75001f06633f	Cell		Positive	Annotation	Polygon	400.5	1472.6	5.3843	16.1921	0.2581	7.9867	0.9203	NaN	10.4138	302	10.1613	30	0	30	60.4138	1752	18.9464	92	21	71	10.2759	298	9.9531	30	0	30	83.8704	51.7872	0.393	25.0077	4.512	NaN	1.2383	3.8596	30	0	13.6413	15.6384	92	1	0.8943	3.7299	30	0	0.5344	1.1835	5	0	10.0529	7.4512	45	1	0.1746	0.5792	4	0	0.0622	6	417.1504	423.7622	691.7733	180.3592	29944.0664	43289.5898
81_13_FITC.tif	d2e44966-2747-4f85-9cd2-2455009c4599	Cell		Positive	Annotation	Polygon	452.14	1805.3	6.8339	13.8985	0.4446	6.171	1.3445	NaN	8.4571	296	8.8728	30	0	30	80	2800	19.1618	115	50	65	8.3714	293	8.9577	30	0	30	88.0121	48.8015	0.4644	23.0218	4.763	NaN	1.8005	3.7817	30	0	37.7582	15.7941	115	18	0.9883	3.5237	30	0	1.2046	2.0949	14	0	33.977	8.0846	71	18	0.3274	1.0979	8	0	0.0693	6	400.7258	333.3604	888.9306	132.7214	28587.082	57946.7812
81_13_FITC.tif	10ff0369-645a-4034-801f-3dd1ce67e5e5	Cell		Positive	Annotation	Polygon	579.53	1842.8	5.3843	15.5665	0.2792	7.6199	1.0509	NaN	15.1724	440	15.5749	48	0	48	78.7586	2284	23.7542	119	40	79	15.2414	442	15.7404	48	0	48	84.0775	50.3041	0.4175	24.017	4.5511	NaN	2.6059	5.8851	48	0	25.4089	18.5162	119	2	1.3793	5.7361	48	0	1.6393	2.4748	12	0	21.305	9.5324	53	2	0.313	1.0146	6	0	0.0639	5	500.2937	272.2049	923.0348	132.7214	24941.5371	57946.7812
81_13_FITC.tif	58d5fb48-3b83-4f01-a238-c4922fab5b73	Cell		Positive	Annotation	Polygon	547.03	2101.3	11.5969	26.4872	0.2077	13.0307	1.2927	NaN	24.0862	1397	27.9851	88	0	88	125.9655	7306	49.9322	208	33	175	24.3621	1413	28.2816	90	0	90	103.9579	60.7055	0.3545	29.4096	4.763	NaN	3.7401	12.0816	88	0	31.2361	40.5455	208	2	2.9821	12.2712	90	0	1.0942	1.9244	10	0	18.917	14.7357	97	2	0.2018	0.6566	5	0	0.1091	4	151.4076	140.2676	310.985	14.1103	4723.1987	17079.2363
