Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_7_FITC.tif	151e168f-9c29-4569-9d70-3c0a8f50fb56	Cell		Positive	Annotation	Polygon	337.21	687.84	6.6268	12.4543	0.5369	5.6817	1.3247	NaN	3.9706	135	4.8647	15	0	15	53.8529	1831	12.8018	75	29	46	3.9706	135	4.7704	15	0	15	85.5271	47.4838	0.4767	22.0323	4.7547	NaN	0.6048	1.991	15	0	20.4289	19.7319	75	0	0.6096	1.9737	15	0	0.3045	1.0769	7	0	17.4462	17.3515	66	0	0.3097	1.0803	7	0	0.0723	5	184.5202	99.0451	562.3984	27.0797	1349.7318	2359.9094
88_7_FITC.tif	799b7c27-21df-4f02-adf3-3eadb3295d90	Cell		Positive	Annotation	Polygon	332.03	714.1	10.1473	20.5945	0.3006	9.6091	1.7887	NaN	6.2037	335	7.5295	24	0	24	55.6111	3003	21.4954	94	18	76	6.2037	335	7.4943	24	0	24	106.4429	55.4499	0.435	26.0329	5.3711	NaN	0.6699	3.0774	24	0	14.2777	18.4217	94	0	0.668	3.0687	24	0	0.0217	0.1852	2	0	9.436	10.0951	49	0	0.0195	0.1795	2	0	0.0967	3	71.2467	71.9665	114.6939	27.0797	682.3638	1491.0128
88_7_FITC.tif	51822c44-2b43-4396-8425-5a28248317d6	Cell		Positive	Annotation	Polygon	317.76	785.33	43.4883	41.6347	0.3153	19.5385	3.4675	NaN	2.1852	472	2.8907	13	0	13	79.9167	17262	23.5046	126	27	99	2.1667	468	2.8366	12	0	12	190.3133	75.8513	0.4157	36.0091	6.8339	NaN	0.6224	1.7896	13	0	26.3232	34.6155	126	0	0.617	1.758	12	0	0.1422	0.804	8	0	9.8563	15.5692	71	0	0.1408	0.7818	7	0	0.2338	5	254.9068	99.0451	859.4087	54.2276	2443.7278	4901.3867
88_7_FITC.tif	943574c0-2406-4021-9ae6-7f34436251a2	Cell		Positive	Annotation	Polygon	288.76	972.85	12.0111	20.3332	0.3651	9.7175	1.5753	NaN	11.918	727	11.0654	45	0	45	85.5574	5219	30.0275	139	21	118	11.8689	724	11.0822	45	0	45	105.2004	54.9897	0.4372	26.047	5.1257	NaN	1.4283	5.429	45	0	13.8232	29.8716	139	0	1.4224	5.4216	45	0	0	0	0	0	4.0558	9.7581	59	0	0	0	0	0	0.1119	7	514.6895	669.9627	882.6025	158.0115	13775.8057	43931.668
88_7_FITC.tif	62fe925a-4125-4dff-888f-5fa2ef4d50f4	Cell		Positive	Annotation	Polygon	135.96	1621.6	14.4961	23.566	0.328	9.8397	2.2707	NaN	6.7778	488	7.1448	27	0	27	116.5278	8390	28.8786	161	54	107	6.7917	489	7.1107	28	0	28	82.835	46.1222	0.4893	20.9121	5.6559	NaN	1.6275	4.1896	27	0	42.4375	44.4586	161	0	1.29	3.985	28	0	0.497	1.7919	14	0	26.1738	27.5084	138	0	0.0823	0.521	5	0	0.1692	5	392.3778	415.3833	859.4087	5.9714	1619.8176	4901.3867
88_7_FITC.tif	1fcda9b9-9a70-4eae-9c6f-048bafb811a6	Cell		Positive	Annotation	Polygon	138.56	1629.1	2.485	8.3399	0.449	3.2867	1.0728	NaN	0	0	0	0	0	0	69.9333	1049	15.1727	94	44	50	0	0	0	0	0	0	20.9158	21.5013	0.5685	9.3787	3.1591	NaN	0.0385	0.2382	2	0	35.875	27.711	109	3	0.0385	0.2382	2	0	0.0449	0.2572	2	0	30.1348	25.1221	109	3	0.0449	0.2572	2	0	0.1071	5	172.4892	8.5312	675.1653	5.6611	5111.6694	24404.4551
88_7_FITC.tif	c91f546e-f609-41d9-af1d-3529c4903080	Cell		Positive	Annotation	Polygon	135.45	1638	12.4252	24.0449	0.2701	11.6783	1.4496	NaN	7.0625	452	5.2399	18	0	18	139.7812	8946	25.145	173	77	96	6.9688	446	5.2523	18	0	18	36.0332	31.6819	0.4511	14.8094	3.2545	NaN	2.5393	4.6177	18	0	65.1292	65.3505	173	0	2.5056	4.5897	18	0	0	0	0	0	23.2193	37.532	139	0	0	0	0	0	0.3292	5	87.9549	11.1631	404.5889	3.5092	323.1937	1006.5723
88_7_FITC.tif	e9bb5a1d-d16f-4b80-965c-5e72c0d014fe	Cell		Positive	Annotation	Polygon	138.85	1640	11.804	20.107	0.3669	9.5358	1.8836	NaN	0.5692	37	1.0893	4	0	4	96.4	6266	19.4565	136	52	84	0.5538	36	1.0757	4	0	4	38.7253	30.0912	0.5374	13.6158	3.6918	NaN	0.2895	0.8516	4	0	55.9158	34.8017	136	15	0.2842	0.8441	4	0	0.144	0.6563	4	0	34.864	18.5678	107	15	0.144	0.6563	4	0	0.3223	4	45.6335	10.1159	158.793	3.5092	102.4984	240.6547
88_7_FITC.tif	a51f91f5-aa11-43ba-b2fe-95712f307e40	Cell		Positive	Annotation	Polygon	137.56	1654.7	18.4308	27.8745	0.2981	13.5361	1.7774	NaN	1.8438	177	2.4206	10	0	10	88.3646	8483	13.8451	110	53	57	1.8542	178	2.4623	10	0	10	92.361	48.2636	0.4983	22.1766	5.562	NaN	0.5122	1.4378	10	0	38.3697	33.4379	110	0	0.5189	1.4547	10	0	0.1501	0.6594	5	0	24.7734	22.4551	99	0	0.1558	0.6624	5	0	0.1991	7	215.8711	231.7243	477.1218	11.7007	4156.5166	15216.3721
88_7_FITC.tif	a46adb17-470f-4781-8d17-55e5ace86a0b	Cell		Positive	Annotation	Polygon	371.55	775.1	10.3544	21.5107	0.2812	10.5606	1.3329	NaN	18.9245	1003	16.8041	56	0	56	111.2642	5897	36.7566	171	37	134	18.8302	998	16.749	56	0	56	101.2657	56.2917	0.4016	27.0128	4.929	NaN	2.0634	8.0461	56	0	21.8098	36.3683	171	0	2.0511	8.0125	56	0	0.0138	0.151	2	0	10.9358	15.1268	82	0	0.0115	0.1263	2	0	0.0991	6	308.6191	380.6934	471.218	56.2597	8269.2402	31532.207
