Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
55_6_FITC.tif	247c3212-6718-4bfd-b955-f18acbb646d8	Cell		Positive	Annotation	Polygon	59.29	894.38	3.1063	10.116	0.3814	4.9149	0.7593	NaN	52.3125	837	3.5349	58	48	10	85.75	1372	4.3436	93	79	14	1.75	28	1.8074	5	0	5	35.4119	29.6784	0.5052	13.9604	3.8268	NaN	41.6821	10.4363	65	18	62.3642	15.209	93	28	0.5434	1.3574	8	0	40.5987	10.3011	65	18	59.9809	13.8353	84	28	0.4204	1.2462	8	0	0.0669	3	270.9861	233.8848	573.1337	5.9397	29893.3086	59232.7773
55_6_FITC.tif	7373ba37-0a6c-47cb-b0ee-f2796f491861	Cell		Positive	Annotation	Polygon	59.35	905.92	3.7276	9.8113	0.4866	4.0169	1.6322	NaN	59.56	1489	6.4748	68	50	18	86.56	2164	4.8826	95	76	19	0.92	23	1.3515	4	0	4	63.7829	48.235	0.3445	18.1367	5.1665	NaN	42.4078	14.331	71	8	65.3495	17.096	95	20	0.7055	1.7527	14	0	40.8979	13.8452	71	8	63.4824	16.5176	95	20	0.6866	1.7844	14	0	0.0635	4	674.5609	544.6707	1602.9624	5.9397	32199.3848	77307.1875
55_6_FITC.tif	0e1d1293-7150-48d6-a676-36346a113f0f	Cell		Positive	Annotation	Polygon	248.79	1035.4	7.6622	14.4405	0.4617	6.8557	1.5714	NaN	13.1795	514	14.086	54	0	54	93.7692	3657	23.5913	142	53	89	12.9744	506	14.5774	54	0	54	89.6688	48.7578	0.474	23.0111	4.9701	NaN	3.1313	6.1953	54	0	34.2304	22.4088	142	9	1.4585	5.7471	54	0	2.1392	3.4734	20	0	28.3519	10.6137	75	9	0.3215	1.1752	11	0	0.0818	6	620.8284	503.8476	1515.4927	230.3487	88342.1016	170351.3125
55_6_FITC.tif	c8f289ac-3a4f-4371-b040-706c600de343	Cell		Positive	Annotation	Polygon	573.61	645.51	11.3898	22.6568	0.2788	10.9737	1.3164	NaN	12.7759	741	11.7399	41	0	41	104.4655	6059	22.7251	139	63	76	11.1897	649	10.6251	37	0	37	109.7563	57.2457	0.4209	27.0353	4.9462	NaN	3.0415	5.661	41	0	43.3698	26.8645	139	4	1.5623	4.9478	37	0	1.8453	2.4923	12	0	35.8623	15.2296	94	4	0.3792	1.0086	7	0	0.0988	5	558.3199	573.1337	839.5707	181.067	63012.957	116965.9141
55_6_FITC.tif	d8feb9cb-2349-499e-8bf5-4784670ec658	Cell		Positive	Annotation	Polygon	654.92	807.24	5.7984	12.0888	0.4986	5.6667	1.4496	NaN	16.5161	512	14.2685	51	0	51	86.9355	2695	23.1213	129	55	74	15.3226	475	14.9875	51	0	51	83.6633	46.9899	0.4761	22.0231	4.763	NaN	4.0543	6.322	51	0	25.2444	21.5011	129	4	1.5556	5.8088	51	0	3.0214	3.5969	16	0	20.131	10.7335	69	4	0.4144	1.1929	9	0	0.0666	4	358.2047	361.7939	528.1637	181.067	21386.7949	24365.3984
55_6_FITC.tif	ce978b26-3549-40ae-854c-a4a7d26c5834	Cell		Positive	Annotation	Polygon	737.91	987.01	13.2536	29.6178	0.1899	14.5626	1.3518	NaN	8.0152	529	7.5945	33	0	33	77.8182	5136	18.3638	117	40	77	7.3485	485	8.0622	35	0	35	119.0752	64.5783	0.3588	31.0142	4.7486	NaN	3.1357	4.313	33	0	27.0696	22.8361	117	2	1.3043	3.7453	35	0	2.5029	3.185	15	0	20.4892	12.9654	78	2	0.5206	1.4735	11	0	0.1071	3	247.1429	198.8947	344.1089	198.4253	15190.0703	17178.6855
55_6_FITC.tif	9805ff5f-affe-4c90-97e8-4c7ce56546c8	Cell		Positive	Annotation	Polygon	796.61	1177.4	11.1827	17.1365	0.4785	8.1673	2.1299	NaN	22.0339	1300	17.8721	58	0	58	126.1525	7443	38.0593	188	47	141	22.2034	1310	18.8869	58	0	58	103.3366	52.4599	0.4719	25.0092	5.5914	NaN	3.7625	9.275	58	0	30.2136	39.1777	188	1	2.8762	9.5992	58	0	1.3235	2.2135	10	0	17.4072	12.4074	73	1	0.2964	0.955	7	0	0.1117	3	159.8857	177.9966	198.8947	102.7659	9138.792	13201.4551
55_6_FITC.tif	4abd4cbb-9095-4dfc-bc41-476a0a644fee	Cell		Positive	Annotation	Polygon	801.43	1280.3	10.5615	19.2923	0.3566	9.2481	1.7061	NaN	20.4643	1146	20.2637	70	0	70	118.4821	6635	40.1484	191	41	150	20.625	1155	20.2768	70	0	70	103.7508	54.4088	0.4404	26.0009	5.2875	NaN	3.8267	9.2238	70	0	25.0976	37.2951	191	0	2.492	9.3195	70	0	1.7377	2.4136	10	0	13.3722	11.468	69	0	0.2152	0.6277	4	0	0.102	3	315.072	108.6808	733.7693	102.7659	19721.7734	34367.418
55_6_FITC.tif	895ce3d9-137b-402f-b472-ae71723368c6	Cell		Positive	Annotation	Polygon	704.79	1330	10.1473	16.2124	0.4851	7.6793	1.7525	NaN	18.9057	1002	13.999	43	0	43	112.3396	5954	31.1158	162	60	102	19	1007	14.6393	43	0	43	97.5382	51.0229	0.4708	24.0056	5.3843	NaN	4.0403	7.5985	43	0	31.4555	33.1408	162	1	2.5699	7.7003	43	0	2.1599	3.0192	16	0	21.2243	13.516	73	1	0.4916	1.2629	9	0	0.1018	6	321.212	261.0527	685.0967	86.2267	20326.6328	34367.418
55_6_FITC.tif	8fa97ce0-b82f-4844-83b0-544496c3e915	Cell		Positive	Annotation	Polygon	618.71	1333.8	7.6622	13.6962	0.5133	6.4312	1.6719	NaN	13.0714	549	13.9536	48	0	48	92.7619	3896	26.5439	142	43	99	12.8571	540	14.2188	48	0	48	95.8815	52.2254	0.4418	25	5.1768	NaN	3.7651	6.2851	48	0	31.3039	23.1879	142	5	1.4353	5.6347	48	0	2.8389	3.8705	16	0	25.1872	10.4111	77	5	0.2986	0.958	7	0	0.0765	6	552.8616	609.1594	1117.3024	86.2267	48427.1367	85732.8125
