Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_16_FITC.tif	d554d77e-e8ed-40bb-a017-2f2965a6e9a3	Cell		Positive	Annotation	Polygon	344.71	236.77	51.5648	61.7851	0.1697	27.9674	3.9261	NaN	3.2411	820	4.1825	22	0	22	133.5771	33795	32.8731	186	51	135	3.7036	937	4.3973	18	0	18	204.6023	93.104	0.2966	45.0153	7.2425	NaN	2.6263	3.6079	22	0	63.4051	49.6798	186	1	1.2242	2.8756	18	0	2.4152	3.3656	15	0	39.3161	25.9376	139	1	0.3731	1.2856	12	0	0.2548	6	57.2581	13.7408	195.7327	7.575	473.1667	2038.8047
71_16_FITC.tif	a272d308-082b-4737-8ad2-0fc315a2946e	Cell		Positive	Annotation	Polygon	354.95	240.24	31.0631	35.8483	0.3038	12.4567	3.7589	NaN	12.0129	1862	14.0518	49	0	49	167.329	25936	48.0417	242	53	189	13.7548	2132	16.4926	65	0	65	122.1816	62.8556	0.3886	27.3392	6.7551	NaN	3.7285	8.9276	49	0	65.2142	70.4217	242	1	3.9393	10.3951	65	0	0.7968	2.3302	21	0	29.0776	29.9585	157	1	0.4658	2.0647	21	0	0.2592	5	18.4005	10.3668	55.8462	4.7151	54.153	176.3398
71_16_FITC.tif	453917f2-5757-45f3-91c6-0211ebd29e92	Cell		Positive	Annotation	Polygon	347.94	245.45	8.0764	15.7762	0.4078	7.558	1.5396	NaN	6.9024	283	8.7544	26	0	26	95.1707	3902	14.4567	115	59	56	6.8293	280	8.7175	26	0	26	34.5836	37.6313	0.3069	18.3072	2.9482	NaN	2.3824	5.2252	26	0	50.5941	31.517	115	6	1.7294	5.1496	26	0	0.9457	1.8638	7	0	36.4264	20.1842	99	6	0.1085	0.5339	4	0	0.2077	4	6.8417	6.9834	8.8147	4.5854	8.7052	13.126
71_16_FITC.tif	27311869-3752-463d-8a3e-a96e4ff1340e	Cell		Positive	Annotation	Polygon	351.29	244.36	10.7685	16.719	0.4841	7.7906	1.9786	NaN	20.037	1082	20.4966	74	0	74	192.1667	10377	32.9057	237	107	130	22.2778	1203	21.266	74	0	74	28.7851	33.4379	0.3235	16.4047	2.5797	NaN	8.3901	16.3125	74	0	108.0993	83.3098	237	8	9.2624	17.3648	74	0	1.1609	6.0191	39	0	55.9195	58.6448	234	8	1.1839	6.3071	41	0	0.3444	6	6.5666	5.8973	11.1308	4.2827	11.5107	24.3973
71_16_FITC.tif	28c90353-b9b3-45a8-a0bd-c7163f4fd46a	Cell		Positive	Annotation	Polygon	350.09	248.88	2.485	8.4849	0.4338	4.0598	0.8704	NaN	4.7143	66	3.9111	11	0	11	105.5	1477	11.6404	120	84	36	4.6429	65	3.8949	11	0	11	7.041	16.5411	0.3234	8.0001	1.2167	NaN	2.0263	3.2423	11	0	67.6316	43.5185	127	4	1.9737	3.2004	11	0	0.4583	1.1413	4	0	45.5417	39.8497	127	4	0.4167	1.018	3	0	0.2912	4	4.3554	3.9576	6.3918	3.1147	6.0907	9.8118
71_16_FITC.tif	3222f59e-10c7-4859-972f-260b72d034b6	Cell		Positive	Annotation	Polygon	352.99	258.6	3.1063	11.787	0.281	5.7354	0.8473	NaN	0.4211	8	0.8377	2	0	2	104.4737	1985	20.6972	144	73	71	0.8421	16	0.9582	2	0	2	23.1938	30.8827	0.3056	14.9178	2.3625	NaN	0.4298	1.1822	6	0	64.3246	28.4774	144	23	0.4298	1.0216	6	0	0.4316	1.2433	6	0	56.2947	22.4024	137	23	0.3474	1.0186	6	0	0.1319	5	26.8412	7.0795	112.6652	1.4573	38.8405	106.1936
71_16_FITC.tif	6a038fd8-60fd-4bf7-b762-6c12a50e0443	Cell		Positive	Annotation	Polygon	354.53	255.69	1.6567	8.4483	0.2917	4.1402	0.6073	NaN	0.5	5	1.0801	3	0	3	93.6	936	12.7819	118	78	40	0.5	5	1.0801	3	0	3	13.2536	21.9751	0.3449	10.6183	1.8119	NaN	0.5147	1.4912	9	0	61.0441	23.7678	118	26	0.4853	1.471	9	0	0.5172	1.5587	9	0	55.431	20.4991	111	26	0.4828	1.536	9	0	0.1156	4	43.3795	29.2549	113.5511	1.4573	483.8599	1688.6711
71_16_FITC.tif	28f1457a-7484-4536-8f3f-ba37d2973594	Cell		Positive	Annotation	Polygon	348.78	257.2	4.763	10.6613	0.5266	5.0117	1.2483	NaN	20.16	504	15.4991	48	0	48	110.48	2762	21.5022	143	62	81	20.2	505	15.5483	48	0	48	33.5482	31.7774	0.4175	15.0073	3.2043	NaN	3.4036	9.2795	48	0	47.9036	32.1006	143	9	3.2651	9.3324	48	0	0.4326	1.1295	5	0	36.8085	17.6627	109	9	0.2624	0.9535	5	0	0.121	5	23.4961	8.8147	87.1956	2.0046	77.2095	284.9058
71_16_FITC.tif	69652d80-9e50-4163-bda5-cbdd5edfbb05	Cell		Positive	Annotation	Polygon	351.08	258.83	2.0709	9.1829	0.3086	4.4328	0.6213	NaN	0.7692	10	1.4233	5	0	5	98.9231	1286	13.1938	117	78	39	0.8462	11	1.4051	5	0	5	17.8095	27.3978	0.2981	13.302	1.6567	NaN	0.3111	0.9439	5	0	62.6111	23.4888	123	33	0.3444	0.9734	5	0	0.2338	0.8255	4	0	56.4805	18.8412	123	33	0.2597	0.8645	4	0	0.1151	6	35.7306	5.6193	112.3468	1.9145	300.4619	1596.4702
71_16_FITC.tif	17d1b02c-b1ff-4df8-8c41-f9bc1935b44f	Cell		Positive	Annotation	Polygon	388.5	287.15	8.2835	18.728	0.2968	8.9429	1.3576	NaN	5.8667	264	6.4194	25	0	25	63.1333	2841	15.0704	97	43	54	4.4444	200	6.5905	25	0	25	98.1594	54.4601	0.4159	26.0012	4.9701	NaN	3.0758	3.8564	25	0	30.4821	14.057	97	6	0.72	2.5232	25	0	2.7837	3.362	15	0	27.0651	8.4559	61	6	0.3302	0.986	6	0	0.085	7	294.5629	324.785	542.2921	48.5248	5578.7144	13452.9326
