Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_4_FITC.tif	81d5eba4-c655-4f9c-b988-502f2a7d32fc	Cell		Positive	Annotation	Polygon	337.81	588.92	8.9048	20.5637	0.2646	9.9495	1.2838	NaN	7.8936	371	5.4143	19	0	19	72.1489	3391	13.9174	96	45	51	2.766	130	3.7371	12	0	12	74.3444	56.0765	0.2971	27.0165	3.8048	NaN	9.3846	8.3297	29	0	39.5687	15.8918	96	16	0.6429	1.8133	12	0	9.6057	8.6635	29	0	34.7382	8.9795	70	16	0.3281	0.9871	6	0	0.1225	7	138.5299	126.4239	332.4196	3.4781	1222.0074	5529.8027
71_4_FITC.tif	5e3bb6d1-e846-444c-8463-599179536b9f	Cell		Positive	Annotation	Polygon	340.7	593.63	7.4551	16.6922	0.3362	7.9494	1.5026	NaN	8.825	353	7.1176	24	0	24	72.275	2891	11.2067	93	49	44	2.2	88	3.0567	12	0	12	61.9191	47.2079	0.3491	22.6346	3.4361	NaN	10.03	8.1316	33	0	41.6433	16.1844	93	11	0.7267	1.9795	12	0	10.2154	8.2733	33	0	36.9308	10.783	70	11	0.5	1.6522	11	0	0.1157	4	137.374	108.5349	328.9482	3.4781	1852.8958	5887.436
71_4_FITC.tif	619dc3e3-2ff2-443e-b9f0-55e29792642a	Cell		Positive	Annotation	Polygon	341.03	669.54	8.4906	16.7867	0.3786	7.7059	1.7966	NaN	10.6739	491	7.2051	28	0	28	92.9565	4276	16.0706	119	51	68	5.913	272	5.589	20	0	20	97.9523	51.4309	0.4653	24.0305	5.3486	NaN	7.1435	5.5398	28	0	43.3376	22.8806	119	9	1.1076	2.7578	20	0	6.764	5.1998	23	0	38.0047	16.0924	90	9	0.5911	1.5421	12	0	0.0924	5	78.2109	80.2691	83.0377	68.6395	790.7378	1845.415
71_4_FITC.tif	98075c68-2d0f-4bac-9f6b-29017e4a4555	Cell		Positive	Annotation	Polygon	257.29	687.55	29.6135	32.1302	0.3605	15.3578	3.0514	NaN	6.7703	1002	8.5929	32	0	32	175.2162	25932	32.0657	226	107	119	7.1959	1065	8.9638	35	0	35	118.8682	66.419	0.3386	32.0023	5.1458	NaN	2.4139	5.3546	32	0	91.1878	60.1904	226	3	2.1183	5.5222	35	0	0.904	2.0676	14	0	62.0632	34.978	204	3	0.3583	1.1406	10	0	0.2462	6	46.0564	38.831	126.4239	2.722	137.7232	369.5261
71_4_FITC.tif	102390f3-9794-470c-af40-eb41bcf67ffd	Cell		Positive	Annotation	Polygon	261.16	683.88	23.1938	27.1019	0.3968	11.8063	2.5437	NaN	4.3097	487	3.9778	21	0	21	164.5575	18595	29.5224	207	88	119	5.2743	596	4.872	20	0	20	75.5869	51.4291	0.3591	24.3328	4.2291	NaN	1.8757	3.0869	21	0	84.3351	62.8384	207	11	1.7919	3.6407	20	0	0.8054	1.7458	10	0	49.0623	34.9364	153	11	0.2607	1.0069	9	0	0.2977	4	40.9869	18.563	124.0994	2.722	291.7324	1056.8308
71_4_FITC.tif	dddc63d2-6a14-46cf-abff-c8722b4a0422	Cell		Positive	Annotation	Polygon	261.62	698.74	6.4197	16.1839	0.308	7.8964	1.2422	NaN	2.4054	89	3.1663	12	0	12	125.4865	4643	13.674	154	93	61	2.5405	94	2.7748	9	0	9	27.7497	27.0827	0.4754	12.6981	2.9209	NaN	1.1752	2.3853	12	0	98.7664	26.6649	158	39	1.2774	2.2968	12	0	0.72	1.8427	12	0	88.88	23.3066	158	39	0.81	1.9053	12	0	0.2386	4	11.5043	11.5975	13.5851	9.2374	12.6558	20.4978
71_4_FITC.tif	bb5c4682-b7fa-4dcb-a76c-e0beb80a3b36	Cell		Positive	Annotation	Polygon	264.15	711.75	38.9324	43.623	0.2571	20.8614	2.805	NaN	1.2932	247	1.7764	9	0	9	150.3403	28715	27.511	196	97	99	2.1885	418	2.8333	13	0	13	136.8848	77.6943	0.285	37.9281	5.2495	NaN	0.8589	1.6745	10	0	86.4805	48.6278	196	17	0.9354	2.0031	13	0	0.6842	1.6008	10	0	60.8021	26.6473	166	17	0.4316	1.2346	8	0	0.2903	7	54.2126	41.9623	141.3799	1.9655	1214.7284	5529.8027
71_4_FITC.tif	9ab53af2-543b-452c-8ffe-da59d5e32e9c	Cell		Positive	Annotation	Polygon	260.81	710.5	3.5205	11.4375	0.3382	5.4803	0.8286	NaN	0.7368	14	1.4848	5	0	5	118.3684	2249	11.6486	142	99	43	0.7368	14	1.4469	5	0	5	26.7143	31.0704	0.3477	14.5543	2.7987	NaN	0.5149	1.3585	9	0	78.0746	25.9318	151	44	0.5224	1.2961	9	0	0.4783	1.34	9	0	71.4174	21.1614	151	44	0.487	1.273	9	0	0.1231	5	22.2368	22.1518	41.9539	1.9655	58.5366	191.8958
71_4_FITC.tif	26d1ca16-4f6e-4c9a-9acf-1821f21fe94d	Cell		Positive	Annotation	Polygon	378.94	727.08	3.1063	7.8529	0.633	3.6624	1.0363	NaN	4.5625	73	4.5456	15	0	15	64.1875	1027	7.6526	76	52	24	4.25	68	4.568	15	0	15	69.7884	42.4123	0.4875	20.0067	4.5544	NaN	0.8018	1.9426	15	0	35.2811	13.1325	76	10	0.7249	1.8818	15	0	0.6149	1.5021	9	0	33.8447	11.6019	71	10	0.5497	1.4466	9	0	0.034	8	134.6405	154.0348	218.8966	54.038	3155.4309	5889.0718
71_4_FITC.tif	533608f4-e2db-4eb4-8b1e-ad21e04c8cfc	Cell		Positive	Annotation	Polygon	236.86	735.01	31.2702	34.7274	0.3258	16.4338	2.9913	NaN	2.4841	390	2.9863	14	0	14	142.9745	22447	28.4258	195	78	117	2.0892	328	2.6272	13	0	13	111.2059	54.1844	0.476	25.0069	6.1468	NaN	1.3762	2.221	14	0	68.7188	57.7842	195	2	0.8007	1.7881	13	0	0.9184	1.6084	8	0	38.0395	34.0848	191	2	0.2684	0.8419	8	0	0.2886	5	230.4986	55.5102	1011.9191	11.009	419.4005	1166.5592
71_4_FITC.tif	74de443c-3d11-428f-8ac2-e1ed6e3a4dcd	Cell		Positive	Annotation	Polygon	238.88	752.39	31.4773	35.5643	0.3127	16.4083	3.6825	NaN	2.2308	348	3.0667	16	0	16	152.5449	23797	33.3198	197	80	117	1.7821	278	2.4843	16	0	16	129.2225	67.2005	0.3596	30.4245	7.2393	NaN	1.5872	2.5462	16	0	80.0848	49.4846	197	14	0.6736	1.6696	16	0	1.3731	2.312	12	0	55.9829	23.7692	146	14	0.3049	1.0616	10	0	0.2436	6	31.7011	31.5398	53.5222	10.7947	100.5891	278.8506
71_4_FITC.tif	e642c990-758d-412e-94d8-76507e8d8845	Cell		Positive	Annotation	Polygon	250.15	738.47	2.6921	7.7316	0.5659	3.5336	0.9487	NaN	12.6667	190	2.1269	16	9	7	207.1333	3107	2.9968	212	202	10	13	195	2.6726	18	9	9	30.856	26.765	0.5413	12.2919	3.373	NaN	3.8026	4.665	16	0	175.5658	29.6795	212	86	3.9013	4.9711	22	0	2.8321	3.7526	16	0	172.1095	29.2431	209	86	2.9051	4.0708	22	0	0.0776	5	24.9628	13.3383	56.2987	6.2764	138.2739	369.5261
71_4_FITC.tif	58626093-44e4-4f99-afec-38751f76303a	Cell		Positive	Annotation	Polygon	249.54	751.19	9.526	24.6722	0.1967	10.3452	1.6453	NaN	12.38	619	4.4258	21	4	17	206.76	10338	4.7232	216	197	19	15.4	770	6.0676	27	4	23	85.5271	59.5408	0.3032	25.2776	5.1772	NaN	5.241	5.4891	21	0	187.4361	21.4304	216	111	6.2675	6.6799	27	0	4.263	4.8654	17	0	184.789	21.4715	211	111	5.0164	5.7244	24	0	0.1083	6	39.3588	41.9581	81.4901	6.2764	702.4447	2168.4526
71_4_FITC.tif	8365540a-3346-4226-a926-406ab23c6c8c	Cell		Positive	Annotation	Polygon	329.24	748.68	4.5559	11.7522	0.4145	5.308	1.3289	NaN	84.1111	2271	10.2857	104	68	36	101.5556	2742	9.2293	119	87	32	1.2963	35	2.1982	9	0	9	50.3222	41.164	0.3732	19.7958	3.4962	NaN	55.7611	20.1411	106	16	72.1336	17.0862	119	43	0.6356	1.4722	9	0	52.2818	18.2172	106	16	68.5227	14.0711	107	43	0.5545	1.3419	8	0	0.0862	5	66.0346	78.2262	161.6394	1.7907	1270.9088	5529.8027
