Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
89_5_FITC.tif	b8add175-01dd-4cb6-ad14-49b95675b79e	Cell		Positive	Annotation	Polygon	460.9	548.59	11.1827	21.6025	0.3011	10.2172	1.6863	NaN	2.6167	157	2.8049	13	0	13	56.0833	3365	10.744	72	29	43	2.6	156	2.7935	13	0	13	108.5138	56.7412	0.4235	27.0093	5.1772	NaN	0.4103	1.3861	13	0	16.0649	19.3826	72	0	0.4008	1.3688	13	0	0.125	0.6747	6	0	10.8901	13.2397	60	0	0.1164	0.6435	6	0	0.1067	9	234.7554	148.3842	641.0292	81.8768	2455.7258	5709.1733
89_5_FITC.tif	18740e30-4faa-43e2-87f9-5785c172bc79	Cell		Positive	Annotation	Polygon	326.18	583.85	26.093	29.7298	0.371	13.6864	2.4653	NaN	4.4844	574	6.0976	23	0	23	104.0391	13317	25.4912	139	27	112	4.4453	569	6.0246	23	0	23	115.1406	63.2926	0.3612	30.001	5.4544	NaN	1.0596	3.4842	23	0	33.0668	43.6149	139	0	1.0505	3.4459	23	0	0.0305	0.3014	5	0	11.7418	17.5537	119	0	0.0305	0.3014	5	0	0.2237	6	119.8669	86.426	326.7469	3.636	3003.9539	10403.6514
89_5_FITC.tif	4558d9a9-6cd4-488a-8dab-c0e895a8a708	Cell		Positive	Annotation	Polygon	323.27	590.1	8.6977	19.6904	0.2819	9.6067	1.1443	NaN	4.0889	184	4.7712	19	0	19	88.0889	3964	25.038	126	40	86	4.0667	183	4.7165	19	0	19	54.464	50.8325	0.2649	24.8872	3.1024	NaN	0.7273	2.4913	19	0	22.4053	36.0486	126	0	0.7235	2.4718	19	0	0.0365	0.285	3	0	8.9087	19.1743	124	0	0.0365	0.3156	3	0	0.154	4	519.5383	585.4785	903.5601	3.636	26057.5605	50558.0039
89_5_FITC.tif	9f96af77-f9fc-4657-b814-a823c8e0eec4	Cell		Positive	Annotation	Polygon	401.3	600.38	16.3599	18.2412	0.6179	8.0187	2.9154	NaN	1.7857	150	2.3185	9	0	9	102.1429	8580	18.9801	127	59	68	1.7738	149	2.3509	9	0	9	73.1018	40.3394	0.5645	16.7557	5.46	NaN	0.5211	1.4108	9	0	55.0028	32.2395	127	6	0.5268	1.4424	9	0	0.1292	0.5527	5	0	40.3911	18.6111	109	6	0.1402	0.6286	6	0	0.2148	5	36.333	11.9755	81.8768	4.4397	645.1019	2659.1414
89_5_FITC.tif	4f102653-e84b-4e7c-bb65-e0c539013575	Cell		Positive	Annotation	Polygon	397.36	605.4	7.2481	14.4472	0.4364	6.9557	1.4008	NaN	8.9167	321	8.0795	27	0	27	110.7778	3988	20.4228	140	66	74	8.8889	320	8.0063	27	0	27	42.4529	36.3716	0.4033	17.282	3.2848	NaN	2.0048	5.1929	27	0	41.4928	43.4698	140	0	2	5.1445	27	0	0.5497	2.6439	21	0	26.9064	31.1983	114	0	0.5497	2.5899	20	0	0.1578	5	25.9326	6.7415	75.8788	2.408	328.4606	1462.9249
89_5_FITC.tif	512f2286-55bd-4121-a11c-153843cc715b	Cell		Positive	Annotation	Polygon	402.89	619.4	34.5836	38.6489	0.2909	15.6025	3.3776	NaN	2.4912	426	4.0035	23	0	23	102.5673	17539	18.1756	135	49	86	2.5029	428	4.0196	23	0	23	123.6312	54.7027	0.5192	24.8273	6.2383	NaN	0.7454	2.4224	23	0	51.7772	38.1697	135	2	0.7454	2.4321	23	0	0.0446	0.3149	4	0	31.3897	21.3643	104	2	0.0399	0.3003	4	0	0.2819	5	27.4046	11.9755	89.6306	3.6838	219.7377	644.806
89_5_FITC.tif	fac8ee21-9faf-453d-a7c5-f9212401e665	Cell		Positive	Annotation	Polygon	399.34	609.82	0.4142	2.9927	0.5811	1.4402	0.3359	NaN	0	0	0	0	0	0	101.3333	304	2.5166	104	99	5	0	0	0	0	0	0	1.0354	3.6989	0.951	1.6597	0.493	NaN	0	0	0	0	100	3.3166	104	95	0	0	0	0	0	0	0	0	98	4.2426	101	95	0	0	0	0	0.5536	4	4.9304	5.258	6.7974	2.408	7.1439	12.5176
89_5_FITC.tif	d333751a-aaee-4f95-b8c1-96d2ea7ee143	Cell		Positive	Annotation	Polygon	398.14	618.61	6.4197	13.0932	0.4706	6.2372	1.4143	NaN	0.625	20	1.0999	4	0	4	99.125	3172	9.3005	112	83	29	0.6562	21	1.1248	4	0	4	36.2403	30.1641	0.5005	13.8399	3.492	NaN	0.4637	1.219	7	0	57.1229	28.2218	112	11	0.4693	1.2238	7	0	0.4286	1.2442	7	0	47.9796	21.9506	102	11	0.4286	1.2442	7	0	0.1629	5	15.0005	6.7415	33.489	3.6838	18.8933	42.9648
89_5_FITC.tif	4efe68ca-0942-4515-bdd5-a45540bda066	Cell		Positive	Annotation	Polygon	399.75	640.32	45.9734	35.1688	0.4671	14.8208	4.4219	NaN	2.4558	555	4.0585	25	0	25	101.438	22925	24.7537	142	41	101	2.4602	556	4.0487	25	0	25	165.4628	68.5697	0.4422	31.0216	7.9599	NaN	0.7096	2.4245	25	0	42.5257	42.5218	142	0	0.7109	2.4202	25	0	0.0209	0.2038	3	0	19.2897	19.218	108	0	0.0209	0.195	3	0	0.2802	5	53.7739	26.4631	110.9336	7.2663	1312.8042	5506.1191
89_5_FITC.tif	7a73d5b8-bcf9-4916-96f2-2cd795118b92	Cell		Positive	Annotation	Polygon	397.01	651.64	3.1063	9.6483	0.4193	4.529	0.9664	NaN	1.7059	29	2.3121	8	0	8	66.2353	1126	14.8135	85	35	50	1.7647	30	2.3326	8	0	8	35.619	30.5125	0.4808	14.039	3.0386	NaN	0.3714	1.3323	9	0	18.72	23.3407	85	0	0.3771	1.3542	9	0	0.2278	1.0995	9	0	13.6076	17.6252	71	0	0.2278	1.1167	9	0	0.0797	6	89.5206	67.7825	263.5606	7.2663	4018.7324	11862.9902
